+Requests: 294
10698320;z3;1;690;552;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10721288;z3;8;720;3285;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10183404;z1;13;960;217;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10183413;z1;17;900;264;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10183417;z1;20;960;206;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10183425;z1;27;960;207;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10183429;z1;31;900;84;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10564334;z2;13;465;248;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578510;z4;0;660;188;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578521;z4;4;900;126;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578525;z4;5;600;249;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578528;z4;6;780;267;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578530;z4;7;540;383;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578564;z4;3;600;298;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578567;z4;5;840;169;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578668;z4;3;600;480;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578669;z4;4;600;130;1RFN062;100;20
10578825;z4;3;540;211;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578835;z4;4;540;235;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578851;z4;6;480;370;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10578856;z4;7;480;486;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10604676;z4;12;810;206;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10604675;z1;16;570;544;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10604682;z4;26;720;237;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10604685;z4;33;810;80;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10604688;z1;22;510;529;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10604699;z4;12;720;155;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10604700;z4;19;930;1068;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
10604702;z4;26;930;150;1FAI064,1PTS121,1GJE032,1JSY213,1KEE333,1HTN678,1KHG794,1LFB887,1RED033,1LFB910,1NJY897;100;20
